SENT1,UNK_SENT1,hasUNK1,VERB1_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB1_ENTROPY_AVG,VERB1_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB1_REDUCTION_AVG,VERB1_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB1_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB1_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB1_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB1_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB1_SURP_AVG,NOUN1_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,NOUN1_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,NOUN1_ENTROPY_AVG,NOUN1_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN1_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN1_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN1_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN1_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN1_SURP_AVG,SENT2,UNK_SENT2,hasUNK2,VERB2_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB2_ENTROPY_AVG,VERB2_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB2_REDUCTION_AVG,VERB2_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB2_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB2_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB2_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB2_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB2_SURP_AVG,NOUN2_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,NOUN2_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,NOUN2_ENTROPY_AVG,NOUN2_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN2_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN2_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN2_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN2_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN2_SURP_AVG
the hunter inspected the rifle .,the hunter inspected the rifle .,0,4.206599235534668,3.8781211376190186,4.14541482925415,4.374999046325684,3.908050060272217,4.102636861801147,3.6550917625427246,3.6491963863372803,3.2897400856018066,3.1445021629333496,4.04359245300293,3.5564245700836183,18.49834632873535,19.09383201599121,17.457426071166992,18.716840744018555,17.886547088623047,18.330598449707033,6.862898349761963,8.382315635681152,7.02237606048584,7.996087551116943,7.179014205932617,7.488538360595703,14.834091186523438,14.419442176818848,14.695039749145508,14.707074165344238,14.01064682006836,14.533258819580078,"and then , he frowned at another rifle .","and then , he frowned at another rifle .",0,4.86756706237793,6.104737281799316,5.211993217468262,6.202493190765381,4.475820541381836,5.372522258758545,-3.2870346307754517,-4.201069116592407,-4.00023078918457,-4.4869585037231445,-3.1889888048171997,-3.832856369018555,10.478395462036133,6.825833320617676,8.365922927856445,7.257674694061279,9.653926849365234,8.516350650787354,6.735137939453125,5.83989953994751,6.218339443206787,7.667250633239746,6.289422512054443,6.550010013580322,13.739370346069336,12.527703285217285,12.855037689208984,12.319754600524902,11.21679973602295,12.531733131408691
the hunter loaded the rifle .,the hunter loaded the rifle .,0,6.648967742919922,6.203114032745361,6.340553283691406,6.174694538116455,6.5489821434021,6.383262348175049,1.2127232551574707,1.3242034912109375,1.0946016311645508,1.3448066711425781,1.4026603698730469,1.2757990837097168,16.583660125732422,17.24504280090332,15.756580352783203,16.39344596862793,15.260578155517578,16.247861480712892,6.264098644256592,7.377963542938232,5.773523807525635,7.623795986175537,6.965512752532959,6.800978946685791,11.678857803344727,11.937248229980469,13.001006126403809,11.615248680114746,11.127708435058594,11.87201385498047,"and then , he frowned at another rifle .","and then , he frowned at another rifle .",0,4.8925323486328125,6.129909038543701,5.258060455322266,6.214033603668213,4.595046043395996,5.417916297912598,-3.267129898071289,-4.114444017410278,-4.0384321212768555,-4.545463562011719,-3.289430856704712,-3.8509800910949705,10.33442497253418,6.680814743041992,8.366466522216797,7.174668312072754,9.510931015014648,8.413461112976075,6.616286277770996,5.602945804595947,6.163122177124023,7.642788410186768,6.14448356628418,6.4339252471923825,13.602288246154785,12.41634750366211,13.257193565368652,11.949771881103516,10.944999694824219,12.434120178222656
the woman tapped the table .,the woman tapped the table .,0,5.782142639160156,5.992169380187988,5.521695613861084,5.719226837158203,5.518357276916504,5.7067183494567875,0.6557707786560059,0.7398672103881836,1.1504125595092773,0.8611154556274414,1.509678840637207,0.983368968963623,19.386178970336914,17.82604217529297,18.120237350463867,18.250852584838867,16.400741577148438,17.996810531616212,5.829665660858154,5.86563777923584,6.346500873565674,5.347130298614502,5.787705898284912,5.835328102111816,11.341009140014648,11.620854377746582,11.656970024108887,9.037436485290527,10.823636054992676,10.895981216430664,"and then , she walked around another table .","and then , she walked around another table .",0,4.433605670928955,5.132480621337891,4.8679656982421875,4.545141696929932,4.766572952270508,4.749153327941895,1.408329963684082,0.5713691711425781,0.8392519950866699,1.3410415649414062,0.8712730407714844,1.006253147125244,6.229886054992676,5.479876518249512,5.588279724121094,6.398858070373535,5.995237350463867,5.938427543640136,5.209198474884033,5.079195022583008,5.313351631164551,4.878429412841797,5.596826076507568,5.215400123596192,9.010313987731934,8.615859031677246,6.318446636199951,8.658668518066406,7.898148536682129,8.100287342071534
the woman set the table .,the woman set the table .,0,4.901057720184326,5.678565979003906,4.933011531829834,5.035955905914307,5.710026741027832,5.251723575592041,1.536855697631836,1.0534706115722656,1.7390966415405273,1.544386386871338,1.318009376525879,1.438363742828369,11.264927864074707,10.372440338134766,11.355387687683105,10.963347434997559,11.25821304321289,11.042863273620606,4.965126991271973,4.075143814086914,6.354273319244385,4.489841938018799,5.736514568328857,5.124180126190185,7.207395076751709,8.107868194580078,10.188653945922852,6.608595848083496,11.372764587402344,8.697055530548095,"and then , she walked around another table .","and then , she walked around another table .",0,4.410745620727539,5.105349540710449,4.840292930603027,4.428027153015137,4.811298370361328,4.719142723083496,1.424250602722168,0.6061606407165527,0.9541726112365723,1.4356951713562012,0.8411064147949219,1.0522770881652832,6.401143550872803,5.500067710876465,5.488690376281738,6.373540878295898,6.053956508636475,5.963479804992676,5.19500732421875,5.080402851104736,5.277609825134277,5.023524284362793,5.686375617980957,5.252583980560303,8.991168022155762,8.62289810180664,6.318142890930176,8.833975791931152,7.729787826538086,8.099194526672363
the man touched the label .,the man touched the label .,0,4.991575717926025,5.663934230804443,5.185465335845947,5.788125514984131,5.227484703063965,5.3713171005249025,1.684797763824463,1.0739994049072266,1.4161920547485352,1.1442837715148926,2.038580894470215,1.4715707778930665,16.536684036254883,15.344432830810547,15.377691268920898,14.277841567993164,11.964406967163086,14.700211334228516,6.13865852355957,6.097873210906982,5.614376544952393,5.9762163162231445,6.204409122467041,6.006306743621826,15.485857009887695,15.004612922668457,14.437137603759766,14.826058387756348,14.439282417297363,14.838589668273926,"and then , he read another label .","and then , he read another label .",0,5.322913646697998,5.748627662658691,5.369917392730713,5.575470924377441,5.622100830078125,5.527806091308594,2.6107287406921387,1.7570228576660156,2.357724666595459,2.312239646911621,1.906052589416504,2.1887537002563477,10.023467063903809,10.173559188842773,9.648717880249023,9.375926971435547,9.684636116027832,9.781261444091797,5.675053596496582,6.058957576751709,5.4146833419799805,5.360992431640625,5.7528204917907715,5.652501487731934,13.459342956542969,14.145157814025879,12.834933280944824,14.05645751953125,13.391326904296875,13.577443695068359
the man removed the label .,the man removed the label .,0,6.12690544128418,5.899384021759033,5.550172328948975,5.91110372543335,4.737322807312012,5.644977664947509,0.5494680404663086,0.8385496139526367,1.0514850616455078,1.0213055610656738,2.528742790222168,1.197910213470459,12.749603271484375,11.837026596069336,13.171182632446289,13.408015251159668,12.978644371032715,12.828894424438477,5.647251129150391,5.711491584777832,6.010279178619385,5.945847511291504,5.446699619293213,5.752313804626465,13.158782005310059,13.294486999511719,13.490640640258789,12.834566116333008,14.217103958129883,13.399115943908692,"and then , he read another label .","and then , he read another label .",0,5.2830634117126465,5.732877731323242,5.293502330780029,5.5475029945373535,5.609182357788086,5.493225765228272,2.7277674674987793,1.74931001663208,2.6172118186950684,2.1975150108337402,1.8757119178771973,2.233503246307373,10.495401382446289,10.170660018920898,10.004300117492676,9.41179084777832,9.730729103088379,9.962576293945313,5.64280366897583,6.0690460205078125,5.405572891235352,5.3441596031188965,5.720859527587891,5.636488342285157,12.999442100524902,13.958051681518555,12.634018898010254,14.272644996643066,13.178990364074707,13.408629608154296
the contractor measured the swimming pool .,the contractor measured the swimming pool .,0,5.512190341949463,6.187662601470947,5.3059892654418945,4.855041980743408,5.787851333618164,5.529747104644775,1.0740642547607422,0.5432066917419434,1.4093575477600098,2.216513156890869,1.441516399383545,1.3369316101074218,14.28576946258545,13.211038589477539,12.771212577819824,13.433165550231934,13.385085105895996,13.41725425720215,6.279836177825928,5.843892574310303,6.4449076652526855,5.4302978515625,5.411669731140137,5.882120800018311,4.546683311462402,2.55204701423645,3.4802405834198,3.2025153636932373,2.3355846405029297,3.223414182662964,"and then , he walked around another pool .","and then , he walked around another pool .",0,4.144178867340088,4.732295513153076,4.66249942779541,4.383906841278076,4.698364734649658,4.524249076843262,1.6213431358337402,1.0465078353881836,1.2096471786499023,1.5196576118469238,0.9551382064819336,1.2704587936401368,6.272258281707764,5.351475715637207,5.510095596313477,6.210970401763916,6.047557830810547,5.878471565246582,4.837504863739014,5.6121039390563965,5.274106025695801,5.046058177947998,5.1852192878723145,5.190998458862305,9.630356788635254,9.064286231994629,8.867971420288086,8.4096040725708,8.868228912353516,8.968089485168457
the contractor drained the swimming pool .,the contractor drained the swimming pool .,0,5.900653839111328,5.670627117156982,4.691880226135254,4.287301063537598,5.290234565734863,5.168139362335205,0.685600757598877,1.0602421760559082,2.0234665870666504,2.7842540740966797,1.9391331672668457,1.6985393524169923,18.889062881469727,18.51144790649414,17.893051147460938,18.73943328857422,17.012317657470703,18.209062576293945,5.338671684265137,5.402503967285156,5.0102410316467285,4.958870887756348,4.913606643676758,5.124778842926025,2.6566357612609863,1.318920612335205,1.6470248699188232,2.180321455001831,0.8449640870094299,1.7295733571052552,"and then , he walked around another pool .","and then , he walked around another pool .",0,4.125880718231201,4.860671520233154,4.655671119689941,4.445641994476318,4.65299654006958,4.548172378540039,1.5890626907348633,0.8000097274780273,1.153872013092041,1.392505168914795,0.9474649429321289,1.1765829086303712,6.310220241546631,5.5692219734191895,5.6491193771362305,6.326937675476074,6.196051120758057,6.010310077667237,4.922891616821289,5.531672954559326,5.260444641113281,5.060030460357666,5.1924543380737305,5.193498802185059,9.41289234161377,8.982742309570312,9.008478164672852,8.38039493560791,8.594741821289062,8.87584991455078
the woman counted the potatoes .,the woman counted the potatoes .,0,6.068322658538818,6.305086135864258,6.126923084259033,6.113224506378174,6.483643531799316,6.21943998336792,0.36959075927734375,0.42695045471191406,0.5451850891113281,0.4671177864074707,0.5443925857543945,0.47064733505249023,14.892622947692871,12.982840538024902,15.446799278259277,14.118203163146973,14.540976524353027,14.39628849029541,5.721030235290527,5.552550315856934,6.317310810089111,5.784601211547852,6.223667144775391,5.919831943511963,19.06074333190918,17.67201805114746,18.874908447265625,17.822734832763672,16.78636932373047,18.043354797363282,"and then , she talked about another potatoes .","and then , she talked about another potatoes .",0,5.251943111419678,5.647006511688232,4.992728233337402,5.872996807098389,5.3194499015808105,5.416824913024902,-1.1231865882873535,-1.9024746417999268,-1.5079641342163086,-1.789588451385498,-0.9114723205566406,-1.4469372272491454,1.3987526893615723,1.416884183883667,1.289605975151062,1.6015129089355469,1.4067374467849731,1.4226986408233642,6.402332305908203,5.453610420227051,7.042654514312744,5.987375259399414,6.059597015380859,6.189113903045654,18.80600357055664,19.706830978393555,19.18100929260254,18.340412139892578,19.648601531982422,19.13657150268555
the woman mashed the potatoes .,the woman mashed the potatoes .,0,4.165856838226318,5.423599720001221,5.67335319519043,5.001959800720215,6.515200138092041,5.355993938446045,2.2720565795898438,1.3084368705749512,0.9987549781799316,1.5783824920654297,0.5128359794616699,1.3340933799743653,22.715248107910156,22.355012893676758,20.37066078186035,20.85393524169922,20.651090621948242,21.389189529418946,5.148784637451172,5.753854274749756,4.615677833557129,5.190181732177734,5.4104814529418945,5.223795986175537,13.477662086486816,13.642312049865723,14.536303520202637,13.003305435180664,11.820588111877441,13.296034240722657,"and then , she talked about another potatoes .","and then , she talked about another potatoes .",0,5.5206618309021,5.712015151977539,4.9970526695251465,5.911892414093018,5.483850002288818,5.525094413757325,-1.5247688293457031,-1.952052354812622,-1.538283109664917,-1.7605762481689453,-1.0307931900024414,-1.5612947463989257,1.3299001455307007,1.3376785516738892,1.2846314907073975,1.7702484130859375,1.429414987564087,1.4303747177124024,6.531372547149658,5.462991237640381,7.0191650390625,5.975259304046631,5.959967136383057,6.189751052856446,17.828832626342773,18.990375518798828,18.819602966308594,17.233444213867188,18.274097442626953,18.22927055358887
