SENTS_0,SENTS_1,UNK_SENTS_0,UNK_SENTS_1,has_UNK_0,has_UNK_1,sent_0_word_0,sent_0_word_0_ent_avg,sent_0_word_0_red_avg,sent_0_word_0_surp_avg,sent_0_word_0_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_0_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_0_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_1,sent_0_word_1_ent_avg,sent_0_word_1_red_avg,sent_0_word_1_surp_avg,sent_0_word_1_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_1_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_1_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_2,sent_0_word_2_ent_avg,sent_0_word_2_red_avg,sent_0_word_2_surp_avg,sent_0_word_2_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_2_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_2_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_3,sent_0_word_3_ent_avg,sent_0_word_3_red_avg,sent_0_word_3_surp_avg,sent_0_word_3_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_3_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_3_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_4,sent_0_word_4_ent_avg,sent_0_word_4_red_avg,sent_0_word_4_surp_avg,sent_0_word_4_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_4_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_4_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_5,sent_0_word_5_ent_avg,sent_0_word_5_red_avg,sent_0_word_5_surp_avg,sent_0_word_5_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_5_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_5_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_6,sent_0_word_6_ent_avg,sent_0_word_6_red_avg,sent_0_word_6_surp_avg,sent_0_word_6_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_6_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_6_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_7,sent_0_word_7_ent_avg,sent_0_word_7_red_avg,sent_0_word_7_surp_avg,sent_0_word_7_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_7_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_7_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_8,sent_0_word_8_ent_avg,sent_0_word_8_red_avg,sent_0_word_8_surp_avg,sent_0_word_8_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_8_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_8_surp_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_9,sent_0_word_9_ent_avg,sent_0_word_9_red_avg,sent_0_word_9_surp_avg,sent_0_word_9_ent_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_9_red_LSTM_400_80m_a_10-d0.2.pt,sent_0_word_9_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_0,sent_1_word_0_ent_avg,sent_1_word_0_red_avg,sent_1_word_0_surp_avg,sent_1_word_0_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_0_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_0_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_1,sent_1_word_1_ent_avg,sent_1_word_1_red_avg,sent_1_word_1_surp_avg,sent_1_word_1_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_1_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_1_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_2,sent_1_word_2_ent_avg,sent_1_word_2_red_avg,sent_1_word_2_surp_avg,sent_1_word_2_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_2_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_2_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_3,sent_1_word_3_ent_avg,sent_1_word_3_red_avg,sent_1_word_3_surp_avg,sent_1_word_3_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_3_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_3_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_4,sent_1_word_4_ent_avg,sent_1_word_4_red_avg,sent_1_word_4_surp_avg,sent_1_word_4_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_4_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_4_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_5,sent_1_word_5_ent_avg,sent_1_word_5_red_avg,sent_1_word_5_surp_avg,sent_1_word_5_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_5_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_5_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_6,sent_1_word_6_ent_avg,sent_1_word_6_red_avg,sent_1_word_6_surp_avg,sent_1_word_6_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_6_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_6_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_7,sent_1_word_7_ent_avg,sent_1_word_7_red_avg,sent_1_word_7_surp_avg,sent_1_word_7_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_7_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_7_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_8,sent_1_word_8_ent_avg,sent_1_word_8_red_avg,sent_1_word_8_surp_avg,sent_1_word_8_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_8_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_8_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_9,sent_1_word_9_ent_avg,sent_1_word_9_red_avg,sent_1_word_9_surp_avg,sent_1_word_9_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_9_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_9_surp_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_10,sent_1_word_10_ent_avg,sent_1_word_10_red_avg,sent_1_word_10_surp_avg,sent_1_word_10_ent_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_10_red_LSTM_400_80m_a_10-d0.2.pt,sent_1_word_10_surp_LSTM_400_80m_a_10-d0.2.pt
the young woman will admire the jewelry box .,"and then , she will comment on the jewelry box .",the young woman will admire the jewelry box .,"and then , she will comment on the jewelry box .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,young,7.327777862548828,1.9087448120117188,9.697847366333008,7.327777862548828,1.9087448120117188,9.697847366333008,woman,6.589743614196777,0.7380342483520508,6.5720391273498535,6.589743614196777,0.7380342483520508,6.5720391273498535,will,7.297749996185303,0.0,8.190834999084473,7.297749996185303,0.0,8.190834999084473,admire,4.536989212036133,2.76076078414917,14.477958679199219,4.536989212036133,2.76076078414917,14.477958679199219,the,10.332358360290527,0.0,1.594804048538208,10.332358360290527,0.0,1.594804048538208,jewelry,5.179833889007568,5.152524471282959,17.36168098449707,5.179833889007568,5.152524471282959,17.36168098449707,box,4.967230319976807,0.21260356903076172,13.13705062866211,4.967230319976807,0.21260356903076172,13.13705062866211,.,0.0,4.967230319976807,2.2264151573181152,0.0,4.967230319976807,2.2264151573181152,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,comment,3.636826515197754,3.7244200706481934,12.115290641784668,3.636826515197754,3.7244200706481934,12.115290641784668,on,4.432644367218018,0.0,1.0759685039520264,4.432644367218018,0.0,1.0759685039520264,the,10.361787796020508,0.0,1.11715829372406,10.361787796020508,0.0,1.11715829372406,jewelry,5.7562479972839355,4.605539798736572,18.543699264526367,5.7562479972839355,4.605539798736572,18.543699264526367,box,5.303679466247559,0.45256853103637695,12.190546989440918,5.303679466247559,0.45256853103637695,12.190546989440918,.,0.0,5.303679466247559,2.3134443759918213,0.0,5.303679466247559,2.3134443759918213,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the young woman will open the jewelry box .,"and then , she will comment on the jewelry box .",the young woman will open the jewelry box .,"and then , she will comment on the jewelry box .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,young,7.327777862548828,1.9087448120117188,9.697847366333008,7.327777862548828,1.9087448120117188,9.697847366333008,woman,6.589743614196777,0.7380342483520508,6.5720391273498535,6.589743614196777,0.7380342483520508,6.5720391273498535,will,7.297749996185303,0.0,8.190834999084473,7.297749996185303,0.0,8.190834999084473,open,5.451137542724609,1.8466124534606934,10.532867431640625,5.451137542724609,1.8466124534606934,10.532867431640625,the,9.299324989318848,0.0,2.176654100418091,9.299324989318848,0.0,2.176654100418091,jewelry,6.037379264831543,3.2619457244873047,15.53978443145752,6.037379264831543,3.2619457244873047,15.53978443145752,box,5.003137111663818,1.0342421531677246,8.402764320373535,5.003137111663818,1.0342421531677246,8.402764320373535,.,0.0,5.003137111663818,2.512470006942749,0.0,5.003137111663818,2.512470006942749,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,comment,3.636826515197754,3.7244200706481934,12.115290641784668,3.636826515197754,3.7244200706481934,12.115290641784668,on,4.432644367218018,0.0,1.0759685039520264,4.432644367218018,0.0,1.0759685039520264,the,10.361787796020508,0.0,1.11715829372406,10.361787796020508,0.0,1.11715829372406,jewelry,5.7562479972839355,4.605539798736572,18.543699264526367,5.7562479972839355,4.605539798736572,18.543699264526367,box,5.303679466247559,0.45256853103637695,12.190546989440918,5.303679466247559,0.45256853103637695,12.190546989440918,.,0.0,5.303679466247559,2.3134443759918213,0.0,5.303679466247559,2.3134443759918213,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the boy will inspect the kite .,"and then , he will compliment the kite .",the boy will inspect the kite .,"and then , he will compliment the kite .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,boy,6.532742977142334,2.703779697418213,10.822345733642578,6.532742977142334,2.703779697418213,10.822345733642578,will,7.285580635070801,0.0,8.99800968170166,7.285580635070801,0.0,8.99800968170166,inspect,4.91767692565918,2.367903709411621,13.190435409545898,4.91767692565918,2.367903709411621,13.190435409545898,the,10.322032928466797,0.0,1.3493387699127197,10.322032928466797,0.0,1.3493387699127197,kite,7.304681301116943,3.0173516273498535,14.204989433288574,7.304681301116943,3.0173516273498535,14.204989433288574,.,0.0,7.304681301116943,4.6044135093688965,0.0,7.304681301116943,4.6044135093688965,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,compliment,4.621049404144287,2.742199420928955,15.40386962890625,4.621049404144287,2.742199420928955,15.40386962890625,the,10.024205207824707,0.0,1.497102975845337,10.024205207824707,0.0,1.497102975845337,kite,6.318726539611816,3.7054786682128906,15.376476287841797,6.318726539611816,3.7054786682128906,15.376476287841797,.,0.0,6.318726539611816,5.802665710449219,0.0,6.318726539611816,5.802665710449219,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the boy will unfold the kite .,"and then , he will compliment the kite .",the boy will unfold the kite .,"and then , he will compliment the kite .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,boy,6.532742977142334,2.703779697418213,10.822345733642578,6.532742977142334,2.703779697418213,10.822345733642578,will,7.285580635070801,0.0,8.99800968170166,7.285580635070801,0.0,8.99800968170166,unfold,5.630880355834961,1.6547002792358398,16.62069320678711,5.630880355834961,1.6547002792358398,16.62069320678711,the,9.817458152770996,0.0,4.90663480758667,9.817458152770996,0.0,4.90663480758667,kite,5.891427516937256,3.9260306358337402,14.180429458618164,5.891427516937256,3.9260306358337402,14.180429458618164,.,0.0,5.891427516937256,5.599878311157227,0.0,5.891427516937256,5.599878311157227,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,compliment,4.621049404144287,2.742199420928955,15.40386962890625,4.621049404144287,2.742199420928955,15.40386962890625,the,10.024205207824707,0.0,1.497102975845337,10.024205207824707,0.0,1.497102975845337,kite,6.318726539611816,3.7054786682128906,15.376476287841797,6.318726539611816,3.7054786682128906,15.376476287841797,.,0.0,6.318726539611816,5.802665710449219,0.0,6.318726539611816,5.802665710449219,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the artist will study the sculpture .,"and then , she will chat about the sculpture .",the artist will study the sculpture .,"and then , she will chat about the sculpture .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,artist,6.963711261749268,2.2728114128112793,12.00321102142334,6.963711261749268,2.2728114128112793,12.00321102142334,will,7.4853105545043945,0.0,8.448846817016602,7.4853105545043945,0.0,8.448846817016602,study,6.354177474975586,1.1311330795288086,11.091617584228516,6.354177474975586,1.1311330795288086,11.091617584228516,the,10.130583763122559,0.0,2.6762709617614746,10.130583763122559,0.0,2.6762709617614746,sculpture,5.2869672775268555,4.843616485595703,11.692434310913086,5.2869672775268555,4.843616485595703,11.692434310913086,.,0.0,5.2869672775268555,3.785149335861206,0.0,5.2869672775268555,3.785149335861206,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,chat,6.271222114562988,1.090024471282959,16.314952850341797,6.271222114562988,1.090024471282959,16.314952850341797,about,5.937175273895264,0.3340468406677246,6.5150628089904785,5.937175273895264,0.3340468406677246,6.5150628089904785,the,10.474583625793457,0.0,1.6375596523284912,10.474583625793457,0.0,1.6375596523284912,sculpture,4.202247142791748,6.272336483001709,14.192585945129395,4.202247142791748,6.272336483001709,14.192585945129395,.,0.0,4.202247142791748,1.7785989046096802,0.0,4.202247142791748,1.7785989046096802,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the artist will finish the sculpture .,"and then , she will chat about the sculpture .",the artist will finish the sculpture .,"and then , she will chat about the sculpture .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,artist,6.963711261749268,2.2728114128112793,12.00321102142334,6.963711261749268,2.2728114128112793,12.00321102142334,will,7.4853105545043945,0.0,8.448846817016602,7.4853105545043945,0.0,8.448846817016602,finish,5.08484411239624,2.4004664421081543,11.090444564819336,5.08484411239624,2.4004664421081543,11.090444564819336,the,8.477184295654297,0.0,1.3843892812728882,8.477184295654297,0.0,1.3843892812728882,sculpture,5.368946075439453,3.1082382202148438,12.548569679260254,5.368946075439453,3.1082382202148438,12.548569679260254,.,0.0,5.368946075439453,2.6674129962921143,0.0,5.368946075439453,2.6674129962921143,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,chat,6.271222114562988,1.090024471282959,16.314952850341797,6.271222114562988,1.090024471282959,16.314952850341797,about,5.937175273895264,0.3340468406677246,6.5150628089904785,5.937175273895264,0.3340468406677246,6.5150628089904785,the,10.474583625793457,0.0,1.6375596523284912,10.474583625793457,0.0,1.6375596523284912,sculpture,4.202247142791748,6.272336483001709,14.192585945129395,4.202247142791748,6.272336483001709,14.192585945129395,.,0.0,4.202247142791748,1.7785989046096802,0.0,4.202247142791748,1.7785989046096802,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the traffic cop will follow the speeding motorist .,"and then , he will recognize the motorist .",the traffic cop will follow the speeding motorist .,"and then , he will recognize the motorist .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,traffic,8.581671714782715,0.654850959777832,13.661650657653809,8.581671714782715,0.654850959777832,13.661650657653809,cop,7.19985294342041,1.3818187713623047,16.7634220123291,7.19985294342041,1.3818187713623047,16.7634220123291,will,7.4543914794921875,0.0,8.029765129089355,7.4543914794921875,0.0,8.029765129089355,follow,5.5500359535217285,1.904355525970459,8.137835502624512,5.5500359535217285,1.904355525970459,8.137835502624512,the,9.89969253540039,0.0,1.614806890487671,9.89969253540039,0.0,1.614806890487671,speeding,9.695613861083984,0.20407867431640625,18.99437141418457,9.695613861083984,0.20407867431640625,18.99437141418457,motorist,5.823966026306152,3.871647834777832,14.60275650024414,5.823966026306152,3.871647834777832,14.60275650024414,.,0.0,5.823966026306152,3.222865104675293,0.0,5.823966026306152,3.222865104675293,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,recognize,5.118501663208008,2.2447471618652344,11.76906681060791,5.118501663208008,2.2447471618652344,11.76906681060791,the,10.006617546081543,0.0,1.6322740316390991,10.006617546081543,0.0,1.6322740316390991,motorist,4.973265171051025,5.033352375030518,18.750186920166016,4.973265171051025,5.033352375030518,18.750186920166016,.,0.0,4.973265171051025,3.9396634101867676,0.0,4.973265171051025,3.9396634101867676,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the traffic cop will stop the speeding motorist .,"and then , he will recognize the motorist .",the traffic cop will stop the speeding motorist .,"and then , he will recognize the motorist .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,traffic,8.581671714782715,0.654850959777832,13.661650657653809,8.581671714782715,0.654850959777832,13.661650657653809,cop,7.19985294342041,1.3818187713623047,16.7634220123291,7.19985294342041,1.3818187713623047,16.7634220123291,will,7.4543914794921875,0.0,8.029765129089355,7.4543914794921875,0.0,8.029765129089355,stop,6.937849521636963,0.5165419578552246,8.259278297424316,6.937849521636963,0.5165419578552246,8.259278297424316,the,9.752696990966797,0.0,2.0599169731140137,9.752696990966797,0.0,2.0599169731140137,speeding,9.190864562988281,0.5618324279785156,15.357470512390137,9.190864562988281,0.5618324279785156,15.357470512390137,motorist,5.912003517150879,3.2788610458374023,13.712137222290039,5.912003517150879,3.2788610458374023,13.712137222290039,.,0.0,5.912003517150879,2.6317927837371826,0.0,5.912003517150879,2.6317927837371826,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,he,8.033828735351562,0.0,6.625704288482666,8.033828735351562,0.0,6.625704288482666,will,7.363248825073242,0.6705799102783203,8.968694686889648,7.363248825073242,0.6705799102783203,8.968694686889648,recognize,5.118501663208008,2.2447471618652344,11.76906681060791,5.118501663208008,2.2447471618652344,11.76906681060791,the,10.006617546081543,0.0,1.6322740316390991,10.006617546081543,0.0,1.6322740316390991,motorist,4.973265171051025,5.033352375030518,18.750186920166016,4.973265171051025,5.033352375030518,18.750186920166016,.,0.0,4.973265171051025,3.9396634101867676,0.0,4.973265171051025,3.9396634101867676,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NULL,-1.0,-1.0,-1.0,-1,-1.0,-1.0
the flight attendant will locate the can of soda .,"and then , she will offer the can of soda .",the flight attendant will locate the can of soda .,"and then , she will offer the can of soda .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,flight,7.230957508087158,2.0055651664733887,13.071365356445312,7.230957508087158,2.0055651664733887,13.071365356445312,attendant,6.488750457763672,0.7422070503234863,7.066939830780029,6.488750457763672,0.7422070503234863,7.066939830780029,will,7.361626625061035,0.0,8.37353515625,7.361626625061035,0.0,8.37353515625,locate,5.218489646911621,2.143136978149414,13.080209732055664,5.218489646911621,2.143136978149414,13.080209732055664,the,9.514593124389648,0.0,1.6338400840759277,9.514593124389648,0.0,1.6338400840759277,can,6.083550453186035,3.4310426712036133,14.838150978088379,6.083550453186035,3.4310426712036133,14.838150978088379,of,5.6560282707214355,0.4275221824645996,2.5572283267974854,5.6560282707214355,0.4275221824645996,2.5572283267974854,soda,8.141085624694824,0.0,16.208995819091797,8.141085624694824,0.0,16.208995819091797,.,0.0,8.141085624694824,4.706457614898682,0.0,8.141085624694824,4.706457614898682,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,offer,6.553933620452881,0.8073129653930664,9.150169372558594,6.553933620452881,0.8073129653930664,9.150169372558594,the,9.89345645904541,0.0,2.5936341285705566,9.89345645904541,0.0,2.5936341285705566,can,7.114803314208984,2.778653144836426,15.462431907653809,7.114803314208984,2.778653144836426,15.462431907653809,of,6.058810710906982,1.055992603302002,3.300556182861328,6.058810710906982,1.055992603302002,3.300556182861328,soda,8.057609558105469,0.0,17.46139144897461,8.057609558105469,0.0,17.46139144897461,.,0.0,8.057609558105469,5.001521587371826,0,8.057609558105469,5.001521587371826
the flight attendant will open the can of soda .,"and then , she will offer the can of soda .",the flight attendant will open the can of soda .,"and then , she will offer the can of soda .",0,0,the,9.236522674560547,0.0,3.6588172912597656,9.236522674560547,0,3.6588172912597656,flight,7.230957508087158,2.0055651664733887,13.071365356445312,7.230957508087158,2.0055651664733887,13.071365356445312,attendant,6.488750457763672,0.7422070503234863,7.066939830780029,6.488750457763672,0.7422070503234863,7.066939830780029,will,7.361626625061035,0.0,8.37353515625,7.361626625061035,0.0,8.37353515625,open,5.686697959899902,1.6749286651611328,10.473377227783203,5.686697959899902,1.6749286651611328,10.473377227783203,the,9.37263298034668,0.0,2.085284471511841,9.37263298034668,0.0,2.085284471511841,can,5.939840316772461,3.4327926635742188,15.429543495178223,5.939840316772461,3.4327926635742188,15.429543495178223,of,5.529848098754883,0.4099922180175781,3.2586381435394287,5.529848098754883,0.4099922180175781,3.2586381435394287,soda,8.183863639831543,0.0,16.29506492614746,8.183863639831543,0.0,16.29506492614746,.,0.0,8.183863639831543,4.793581008911133,0.0,8.183863639831543,4.793581008911133,and,7.739471912384033,0.0,5.5206217765808105,7.739471912384033,0.0,5.5206217765808105,then,8.653621673583984,0.0,6.156722068786621,8.653621673583984,0.0,6.156722068786621,",",6.51738166809082,2.136240005493164,4.969815731048584,6.51738166809082,2.136240005493164,4.969815731048584,she,7.937714576721191,0.0,9.088151931762695,7.937714576721191,0.0,9.088151931762695,will,7.361246585845947,0.5764679908752441,8.729571342468262,7.361246585845947,0.5764679908752441,8.729571342468262,offer,6.553933620452881,0.8073129653930664,9.150169372558594,6.553933620452881,0.8073129653930664,9.150169372558594,the,9.89345645904541,0.0,2.5936341285705566,9.89345645904541,0.0,2.5936341285705566,can,7.114803314208984,2.778653144836426,15.462431907653809,7.114803314208984,2.778653144836426,15.462431907653809,of,6.058810710906982,1.055992603302002,3.300556182861328,6.058810710906982,1.055992603302002,3.300556182861328,soda,8.057609558105469,0.0,17.46139144897461,8.057609558105469,0.0,17.46139144897461,.,0.0,8.057609558105469,5.001521587371826,0,8.057609558105469,5.001521587371826
