SENT1,UNK_SENT1,hasUNK1,VERB1_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB1_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB1_ENTROPY_AVG,VERB1_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB1_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB1_REDUCTION_AVG,VERB1_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB1_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB1_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB1_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB1_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB1_SURP_AVG,NOUN1_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN1_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN1_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN1_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN1_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN1_SURP_AVG,SENT2,UNK_SENT2,hasUNK2,VERB2_ENTROPY_LSTM_400_80m_a_10-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_b_11-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_c_12-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_d_13-d0.2.pt,VERB2_ENTROPY_LSTM_400_80m_e_14-d0.2.pt,VERB2_ENTROPY_AVG,VERB2_REDUCTION_LSTM_400_80m_a_10-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_b_11-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_c_12-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_d_13-d0.2.pt,VERB2_REDUCTION_LSTM_400_80m_e_14-d0.2.pt,VERB2_REDUCTION_AVG,VERB2_SURP_LSTM_400_80m_a_10-d0.2.pt,VERB2_SURP_LSTM_400_80m_b_11-d0.2.pt,VERB2_SURP_LSTM_400_80m_c_12-d0.2.pt,VERB2_SURP_LSTM_400_80m_d_13-d0.2.pt,VERB2_SURP_LSTM_400_80m_e_14-d0.2.pt,VERB2_SURP_AVG,NOUN2_SURP_LSTM_400_80m_a_10-d0.2.pt,NOUN2_SURP_LSTM_400_80m_b_11-d0.2.pt,NOUN2_SURP_LSTM_400_80m_c_12-d0.2.pt,NOUN2_SURP_LSTM_400_80m_d_13-d0.2.pt,NOUN2_SURP_LSTM_400_80m_e_14-d0.2.pt,NOUN2_SURP_AVG
the girl will light the candles .,the girl will light the candles .,0,6.291344165802002,6.688908100128174,6.438771724700928,6.558384418487549,6.692743301391602,6.534030342102051,0.9385733604431152,0.6007394790649414,0.46434783935546875,0.7264595031738281,1.20058012008667,0.7861400604248047,14.959835052490234,14.430341720581055,15.507704734802246,15.01816177368164,16.30286407470703,15.243781471252442,16.102041244506836,14.42958927154541,15.51523494720459,14.940497398376465,12.077960968017578,14.613064765930176,the girl will order the candles .,the girl will order the candles .,0,5.213068962097168,5.7031402587890625,5.684321403503418,5.44561243057251,5.725518226623535,5.554332256317139,2.016848564147949,1.5865073204040527,1.2187981605529785,1.8392314910888672,2.1678051948547363,1.7658381462097168,11.357989311218262,12.988723754882812,11.676576614379883,11.607932090759277,13.840093612670898,12.294263076782226,16.457626342773438,16.698223114013672,16.316051483154297,16.374324798583984,15.61566162109375,16.292377471923828
the girl will load the rifle .,the girl will load the rifle .,0,6.047576427459717,6.696675777435303,6.142341136932373,6.157130718231201,6.396270751953125,6.287998962402344,1.1823410987854004,0.5929718017578125,0.7607784271240234,1.1277132034301758,1.4970526695251465,1.0321714401245117,13.260846138000488,13.969097137451172,14.633757591247559,14.606935501098633,13.860774040222168,14.066282081604005,12.140512466430664,11.848038673400879,12.50305461883545,12.219171524047852,11.308205604553223,12.003796577453613,the hunter will inspect the rifle .,the hunter will inspect the rifle .,0,4.952909469604492,4.845135688781738,4.858096599578857,5.098685264587402,5.481120586395264,5.047189521789551,2.2377681732177734,2.7982287406921387,2.36856746673584,2.2777557373046875,2.1077818870544434,2.3580204010009767,12.992254257202148,13.293081283569336,13.381052017211914,13.289507865905762,13.687911033630371,13.328761291503906,15.296422958374023,14.017195701599121,15.66468620300293,14.945690155029297,14.25838851928711,14.836476707458496
the girl will lock the door .,the girl will lock the door .,0,5.64298677444458,5.8127970695495605,5.691155433654785,6.105098724365234,5.769005298614502,5.804208660125733,1.586930751800537,1.4768505096435547,1.2119641304016113,1.1797451972961426,2.1243181228637695,1.5159617424011231,13.55624771118164,13.29470157623291,12.364253997802734,13.051107406616211,12.62420654296875,12.97810344696045,6.2385358810424805,5.628695964813232,5.979705810546875,6.068938255310059,5.893202781677246,5.961815738677979,the girl will measure the door .,the girl will measure the door .,0,5.908420085906982,6.275681972503662,5.28659725189209,6.057880401611328,5.563059329986572,5.818327808380127,1.3214974403381348,1.0139656066894531,1.6165223121643066,1.2269635200500488,2.330264091491699,1.5018425941467286,13.453359603881836,12.841753005981445,16.173635482788086,14.566568374633789,14.269076347351074,14.260878562927246,13.558633804321289,10.76748275756836,11.613903045654297,12.62120532989502,10.505356788635254,11.813316345214844
the girl will mash the potatoes .,the girl will mash the potatoes .,0,4.969760417938232,5.745727062225342,5.266846656799316,5.3016133308410645,5.628786087036133,5.382546710968017,2.2601571083068848,1.5439205169677734,1.63627290725708,1.9832305908203125,2.2645373344421387,1.9376236915588378,20.689191818237305,22.781898498535156,19.93682861328125,23.546728134155273,20.954954147338867,21.58192024230957,16.938642501831055,15.658910751342773,16.53758430480957,17.241323471069336,17.731660842895508,16.82162437438965,the girl will count the potatoes .,the girl will count the potatoes .,0,6.419174671173096,6.569725513458252,6.168075084686279,5.929624080657959,6.326708793640137,6.282661628723145,0.8107428550720215,0.7199220657348633,0.7350444793701172,1.355219841003418,1.5666146278381348,1.037508773803711,11.332931518554688,12.471209526062012,12.477593421936035,12.012345314025879,12.982784271240234,12.25537281036377,17.60762596130371,18.037214279174805,17.745948791503906,17.78545570373535,16.189355850219727,17.4731201171875
the girl will mix the colors .,the girl will mix the colors .,0,5.971688270568848,6.752666473388672,5.351719379425049,6.32924222946167,6.364879608154297,6.154039192199707,1.2582292556762695,0.5369811058044434,1.5514001846313477,0.955601692199707,1.5284438133239746,1.1661312103271484,13.489274978637695,13.07902717590332,12.461983680725098,13.786320686340332,12.670487403869629,13.097418785095215,11.011296272277832,10.667271614074707,12.92768383026123,12.52718734741211,12.287582397460938,11.884204292297364,the girl will incorporate the colors .,the girl will incorporate the colors .,0,5.805462837219238,6.910289287567139,6.204665660858154,5.385837078094482,5.995412349700928,6.0603334426879885,1.424454689025879,0.37935829162597656,0.6984539031982422,1.8990068435668945,1.8979110717773438,1.2598369598388672,13.275897026062012,13.272721290588379,12.8584566116333,12.55628776550293,13.11430835723877,13.015534210205079,10.392374992370605,10.439903259277344,12.529685020446777,10.811829566955566,11.041155815124512,11.042989730834961
the girl will open the bottle .,the girl will open the bottle .,0,5.712405681610107,5.7029852867126465,5.383701801300049,5.633376121520996,5.777146816253662,5.641923141479492,1.5175118446350098,1.5866622924804688,1.5194177627563477,1.6514678001403809,2.1161766052246094,1.6782472610473633,10.10572624206543,9.376153945922852,10.413238525390625,10.215256690979004,10.564602851867676,10.134995651245116,11.531316757202148,13.621781349182129,11.375683784484863,12.743399620056152,11.586392402648926,12.171714782714844,the girl will clean the bottle .,the girl will clean the bottle .,0,5.0007405281066895,4.942249774932861,4.81894063949585,4.540604591369629,5.037124156951904,4.867931938171386,2.2291769981384277,2.347397804260254,2.084178924560547,2.744239330291748,2.856199264526367,2.4522384643554687,13.000959396362305,13.381063461303711,14.098589897155762,13.993097305297852,13.450634002685547,13.584868812561036,9.220949172973633,10.53715991973877,9.380200386047363,10.164039611816406,9.6823148727417,9.796932792663574
the girl will operate the vehicle .,the girl will operate the vehicle .,0,5.749495506286621,6.7644877433776855,5.926819324493408,6.0769758224487305,6.070021629333496,6.117560005187988,1.480422019958496,0.5251598358154297,0.9763002395629883,1.2078680992126465,1.8233017921447754,1.202610397338867,10.780839920043945,10.595778465270996,11.400962829589844,11.545126914978027,11.40938663482666,11.146418952941895,10.265954971313477,10.58350658416748,10.467720985412598,10.755888938903809,10.037381172180176,10.422090530395508,the girl will ignore the vehicle .,the girl will ignore the vehicle .,0,4.756935119628906,5.397988796234131,5.310467720031738,4.861111164093018,5.109149932861328,5.087130546569824,2.472982406616211,1.8916587829589844,1.5926518440246582,2.4237327575683594,2.7841734886169434,2.2330398559570312,13.442855834960938,13.841708183288574,13.689236640930176,13.251648902893066,13.322612762451172,13.509612464904786,12.653874397277832,12.85934066772461,12.432573318481445,13.494210243225098,12.034028053283691,12.694805335998534
the girl will paint the picture .,the girl will paint the picture .,0,6.19112491607666,6.764607906341553,5.976069450378418,6.114361763000488,6.235682964324951,6.256369400024414,1.038792610168457,0.5250396728515625,0.9270501136779785,1.1704821586608887,1.6576404571533203,1.0638010025024414,13.26474380493164,12.429738998413086,12.004202842712402,11.898391723632812,13.160804748535156,12.55157642364502,8.9410982131958,9.111907958984375,9.499306678771973,9.287343978881836,9.99842643737793,9.367616653442383,the girl will obtain the picture .,the girl will obtain the picture .,0,6.272445201873779,6.2359299659729,5.656993865966797,5.707529544830322,6.528931140899658,6.080365943908691,0.9574723243713379,1.0537176132202148,1.2461256980895996,1.5773143768310547,1.3643922805786133,1.239804458618164,10.934020042419434,11.80902099609375,12.119775772094727,11.677692413330078,10.635866165161133,11.435275077819824,11.03953742980957,11.560667037963867,11.290022850036621,11.272555351257324,12.265068054199219,11.48557014465332
the girl will park the bike .,the girl will park the bike .,0,6.2329792976379395,6.617025375366211,6.59657621383667,7.101903915405273,7.123190402984619,6.734335041046142,0.9969382286071777,0.6726222038269043,0.30654335021972656,0.18294000625610352,0.7701330184936523,0.5858353614807129,15.862841606140137,16.068655014038086,15.897777557373047,14.23757553100586,17.948528289794922,16.00307559967041,13.608531951904297,13.762983322143555,13.898384094238281,14.365464210510254,14.098854064941406,13.946843528747559,the girl will repair the bike .,the girl will repair the bike .,0,5.098438739776611,5.6020612716674805,5.441679000854492,5.09422492980957,5.142767429351807,5.275834274291992,2.131478786468506,1.6875863075256348,1.4614405632019043,2.1906189918518066,2.750555992126465,2.044336128234863,13.78034496307373,15.290351867675781,15.283188819885254,14.23877239227295,14.94180965423584,14.70689353942871,14.271966934204102,13.537161827087402,14.20329761505127,13.661998748779297,14.20616340637207,13.976117706298828
the girl will pay the fine .,the girl will pay the fine .,0,5.461602210998535,5.93228816986084,5.661748886108398,5.734424591064453,5.719421863555908,5.701897144317627,1.768315315246582,1.3573594093322754,1.241370677947998,1.5504193305969238,2.1739015579223633,1.6182732582092285,9.514967918395996,9.271527290344238,10.066773414611816,10.486441612243652,10.455047607421875,9.958951568603515,9.395570755004883,8.860248565673828,8.49687671661377,10.337276458740234,9.5154447555542,9.321083450317383,the girl will deserve the fine .,the girl will deserve the fine .,0,6.080951690673828,5.70259428024292,5.812004566192627,5.542043209075928,5.2329912185668945,5.67411699295044,1.148965835571289,1.5870532989501953,1.0911149978637695,1.7428007125854492,2.660332202911377,1.646053409576416,14.873506546020508,15.435117721557617,16.02569580078125,15.153249740600586,15.074836730957031,15.312481307983399,11.393026351928711,10.32591438293457,12.34386920928955,13.56454086303711,13.6880521774292,12.263080596923828
the girl will peel the apple .,the girl will peel the apple .,0,6.445792198181152,6.887918949127197,6.431405544281006,6.894750118255615,6.562402725219727,6.64445390701294,0.7841253280639648,0.40172863006591797,0.4717140197753906,0.3900938034057617,1.330920696258545,0.675716495513916,18.320310592651367,16.585145950317383,16.426292419433594,17.124958038330078,15.846102714538574,16.8605619430542,14.9199857711792,14.267775535583496,14.196122169494629,13.955425262451172,13.165426254272461,14.100946998596191,the girl will touch the apple .,the girl will touch the apple .,0,5.304401874542236,5.550383567810059,5.354316711425781,5.558414936065674,5.337756156921387,5.421054649353027,1.9255156517028809,1.7392640113830566,1.5488028526306152,1.7264289855957031,2.5555672645568848,1.899115753173828,11.192728996276855,11.345505714416504,11.684972763061523,11.700891494750977,11.43311595916748,11.471442985534669,14.796621322631836,13.457744598388672,13.720239639282227,13.669425010681152,13.524112701416016,13.83362865447998
the girl will pet the dog .,the girl will pet the dog .,0,6.7737274169921875,8.1803617477417,7.509032726287842,6.970898628234863,7.405502796173096,7.3679046630859375,0.4561901092529297,-0.890714168548584,-0.6059131622314453,0.31394529342651367,0.4878206253051758,-0.04773426055908203,19.328014373779297,18.12312889099121,18.425975799560547,18.686296463012695,19.978519439697266,18.908386993408204,8.850911140441895,8.814325332641602,7.96703577041626,7.6535210609436035,8.134075164794922,8.283973693847656,the girl will admire the dog .,the girl will admire the dog .,0,4.726061820983887,5.2236528396606445,4.867849349975586,4.790971755981445,5.186436653137207,4.9589944839477536,2.5038557052612305,2.0659947395324707,2.0352702140808105,2.4938721656799316,2.7068867683410645,2.3611759185791015,14.440665245056152,14.340989112854004,14.71699333190918,14.421810150146484,14.970612525939941,14.578214073181153,11.430027961730957,11.533187866210938,10.683745384216309,11.176017761230469,10.418535232543945,11.048302841186523
the girl will play the piano .,the girl will play the piano .,0,5.641604900360107,6.212278842926025,5.8498148918151855,5.713786602020264,5.850802898406982,5.853657627105713,1.5883126258850098,1.0773687362670898,1.053304672241211,1.5710573196411133,2.042520523071289,1.4665127754211427,8.430042266845703,6.970569610595703,7.025351047515869,7.512073993682861,7.930564880371094,7.5737203598022464,8.871304512023926,7.236472129821777,7.3788909912109375,7.724260330200195,6.983647346496582,7.638915061950684,the girl will dust the piano .,the girl will dust the piano .,0,6.20920991897583,6.667192459106445,6.807294845581055,6.816640377044678,6.750495910644531,6.650166702270508,1.020707607269287,0.6224551200866699,0.0958247184753418,0.4682035446166992,1.1428275108337402,0.6700037002563477,16.738046646118164,17.89588737487793,17.249082565307617,17.717432022094727,17.849109649658203,17.48991165161133,13.648571968078613,12.7014799118042,11.832626342773438,13.64312744140625,13.623574256896973,13.089875984191895
the girl will pour the milk .,the girl will pour the milk .,0,6.29327917098999,6.459428787231445,5.568493366241455,5.562690258026123,5.94490385055542,5.9657590866088865,0.936638355255127,0.8302187919616699,1.3346261978149414,1.722153663635254,1.9484195709228516,1.3544113159179687,13.674567222595215,14.652239799499512,13.158735275268555,14.819127082824707,13.77336311340332,14.015606498718261,11.685713768005371,12.324174880981445,12.114086151123047,12.952546119689941,11.656351089477539,12.146574401855469,the girl will look for the milk .,the girl will look for the milk .,0,5.586147785186768,6.323211193084717,5.678038597106934,6.106036186218262,6.338100910186768,6.006306934356689,0.06054973602294922,-0.5771160125732422,-0.3695359230041504,-0.10801935195922852,-0.33246517181396484,-0.26531734466552737,3.017205238342285,3.3541481494903564,2.8772473335266113,3.00278377532959,4.096454620361328,3.2695678234100343,14.365114212036133,15.903389930725098,15.462711334228516,13.840227127075195,13.775009155273438,14.669290351867676
the girl will punch the bag .,the girl will punch the bag .,0,5.725671768188477,6.523748397827148,5.841592788696289,6.071078777313232,6.231050491333008,6.078628444671631,1.5042457580566406,0.7658991813659668,1.0615267753601074,1.2137651443481445,1.6622729301452637,1.2415419578552247,14.953936576843262,14.452012062072754,14.371485710144043,13.797959327697754,13.458213806152344,14.20672149658203,10.626983642578125,11.490377426147461,11.284416198730469,12.143607139587402,11.973676681518555,11.503812217712403,the girl will imagine the bag .,the girl will imagine the bag .,0,6.465179920196533,6.177951812744141,5.912103176116943,5.67282772064209,6.13364839553833,6.072342205047607,0.764737606048584,1.1116957664489746,0.9910163879394531,1.612016201019287,1.7596750259399414,1.247828197479248,13.154953002929688,12.755796432495117,13.31867790222168,11.914936065673828,14.07802677154541,13.044478034973144,14.113917350769043,15.59802532196045,14.364553451538086,14.29237174987793,14.963068962097168,14.666387367248536
the girl will quit the job .,the girl will quit the job .,0,5.543318748474121,6.587267875671387,5.207003593444824,5.555668830871582,5.671176433563232,5.712887096405029,1.686598777770996,0.7023797035217285,1.6961159706115723,1.729175090789795,2.222146987915039,1.6072833061218261,12.896498680114746,13.406070709228516,12.055997848510742,13.546699523925781,11.78323745727539,12.737700843811036,7.257307529449463,6.300843238830566,5.633560657501221,6.307497978210449,7.317842960357666,6.563410472869873,the girl will receive the job .,the girl will receive the job .,0,6.109485149383545,6.556077003479004,5.699778079986572,5.810525417327881,6.228785991668701,6.08093032836914,1.1204323768615723,0.7335705757141113,1.2033414840698242,1.474318504333496,1.6645374298095703,1.2392400741577148,7.604708194732666,8.160663604736328,7.722280979156494,7.826967716217041,7.934797286987305,7.849883556365967,7.135410308837891,7.523169040679932,7.657872676849365,8.204513549804688,7.976856708526611,7.699564456939697
the girl will read the magazine .,the girl will read the magazine .,0,5.78145694732666,6.6642279624938965,6.221345901489258,5.952226638793945,5.699572563171387,6.063766002655029,1.448460578918457,0.6254196166992188,0.6817736625671387,1.3326172828674316,2.1937508583068848,1.2564043998718262,10.489264488220215,10.195987701416016,10.049500465393066,10.117820739746094,10.11317253112793,10.193149185180664,9.719510078430176,8.863358497619629,10.256953239440918,8.747062683105469,8.57734203338623,9.232845306396484,the girl will buy the magazine .,the girl will buy the magazine .,0,5.910008430480957,6.405933380126953,5.498682975769043,5.659294128417969,6.549440383911133,6.004671859741211,1.3199090957641602,0.8837141990661621,1.4044365882873535,1.6255497932434082,1.3438830375671387,1.3154985427856445,9.373790740966797,10.51447582244873,11.135608673095703,10.320823669433594,9.420063972473145,10.152952575683594,11.257635116577148,10.927825927734375,10.921985626220703,11.796660423278809,12.653129577636719,11.511447334289551
the girl will remove the label .,the girl will remove the label .,0,5.396773338317871,5.864969730377197,5.501066207885742,5.195377349853516,5.555907726287842,5.502818870544433,1.833144187927246,1.424677848815918,1.4020533561706543,2.0894665718078613,2.3374156951904297,1.8173515319824218,10.758519172668457,11.293877601623535,11.520419120788574,10.65434741973877,10.572953224182129,10.960023307800293,14.937690734863281,13.796627044677734,14.029759407043457,12.957273483276367,14.306608200073242,14.005591773986817,the girl will touch the label .,the girl will touch the label .,0,5.304401874542236,5.550383567810059,5.354316711425781,5.558414936065674,5.337756156921387,5.421054649353027,1.9255156517028809,1.7392640113830566,1.5488028526306152,1.7264289855957031,2.5555672645568848,1.899115753173828,11.192728996276855,11.345505714416504,11.684972763061523,11.700891494750977,11.43311595916748,11.471442985534669,14.079498291015625,13.739953994750977,14.043063163757324,14.151598930358887,14.502663612365723,14.103355598449706
the girl will repair the machine .,the girl will repair the machine .,0,5.098438739776611,5.6020612716674805,5.441679000854492,5.09422492980957,5.142767429351807,5.275834274291992,2.131478786468506,1.6875863075256348,1.4614405632019043,2.1906189918518066,2.750555992126465,2.044336128234863,13.78034496307373,15.290351867675781,15.283188819885254,14.23877239227295,14.94180965423584,14.70689353942871,10.374253273010254,9.837579727172852,10.097824096679688,9.281068801879883,9.556159019470215,9.829376983642579,the girl will wipe the machine .,the girl will wipe the machine .,0,4.201318740844727,3.5477073192596436,3.4850289821624756,2.3554189205169678,4.335804462432861,3.585055685043335,3.0285987854003906,3.7419402599334717,3.418090581893921,4.929425001144409,3.55751895904541,3.7351147174835204,13.450998306274414,14.082415580749512,14.046274185180664,13.704038619995117,13.431086540222168,13.742962646484376,10.496593475341797,10.134980201721191,9.691163063049316,10.373932838439941,8.193541526794434,9.778042221069336
the girl will ride the bike .,the girl will ride the bike .,0,6.2177886962890625,6.767086029052734,6.220300197601318,6.224198818206787,6.203463554382324,6.326567459106445,1.0121288299560547,0.5225615501403809,0.6828193664550781,1.0606451034545898,1.6898598670959473,0.9936029434204101,9.89499282836914,9.98144817352295,11.278685569763184,10.155769348144531,9.877497673034668,10.237678718566894,12.554935455322266,11.750595092773438,11.800992965698242,11.700247764587402,12.644486427307129,12.090251541137695,the girl will recommend the bike .,the girl will recommend the bike .,0,5.775097846984863,6.53781270980835,5.804935932159424,5.977363109588623,5.69295597076416,5.957633113861084,1.454819679260254,0.7518348693847656,1.0981836318969727,1.307480812072754,2.2003674507141113,1.3625372886657714,14.968801498413086,14.23466968536377,14.566549301147461,14.071112632751465,13.993557929992676,14.366938209533691,16.539810180664062,16.734228134155273,17.096500396728516,16.564685821533203,16.005647659301758,16.588174438476564
the girl will ring the bell .,the girl will ring the bell .,0,6.4581122398376465,6.283689498901367,6.7330546379089355,6.171241283416748,5.933657169342041,6.315950965881347,0.7718052864074707,1.005958080291748,0.17006492614746094,1.113602638244629,1.9596662521362305,1.0042194366455077,13.894929885864258,14.115411758422852,14.50255012512207,15.035493850708008,15.013448715209961,14.51236686706543,10.616003036499023,9.451863288879395,10.972589492797852,10.668007850646973,10.674092292785645,10.476511192321777,the girl will kick the bell .,the girl will kick the bell .,0,6.001002788543701,6.145753860473633,5.758113384246826,6.053112506866455,5.7365217208862305,5.9389008522033695,1.228914737701416,1.1438937187194824,1.1450061798095703,1.2317314147949219,2.156801700592041,1.3812695503234864,12.299445152282715,11.177375793457031,11.652639389038086,12.17892837524414,11.686745643615723,11.79902687072754,9.808225631713867,9.430373191833496,9.914243698120117,8.8020601272583,9.85908317565918,9.562797164916992
the girl will roll up the map .,the girl will roll up the map .,0,5.429892063140869,5.997275352478027,5.183541774749756,5.477785587310791,5.698440074920654,5.557386970520019,0.5760893821716309,0.7050166130065918,0.8397402763366699,0.8435978889465332,0.21884775161743164,0.6366583824157714,4.93136739730835,4.148077964782715,4.922030448913574,4.594090461730957,3.101918935775757,4.339497041702271,11.329463005065918,11.464471817016602,10.238460540771484,12.097955703735352,10.844130516052246,11.19489631652832,the girl will study the map .,the girl will study the map .,0,6.399035453796387,6.7668776512146,6.227500915527344,6.222339153289795,5.975178241729736,6.318186283111572,0.8308820724487305,0.5227699279785156,0.6756186485290527,1.062504768371582,1.9181451797485352,1.0019841194152832,11.000054359436035,11.747356414794922,11.230944633483887,10.749002456665039,11.671913146972656,11.279854202270508,11.536245346069336,12.509481430053711,12.971917152404785,11.391996383666992,11.76531982421875,12.034992027282716
the girl will sail the boat .,the girl will sail the boat .,0,5.70821475982666,5.909569263458252,5.624621391296387,5.630397319793701,5.491139888763428,5.672788524627686,1.521702766418457,1.3800783157348633,1.2784981727600098,1.6544466018676758,2.4021835327148438,1.64738187789917,12.090102195739746,12.15816879272461,11.819133758544922,12.4688138961792,11.321849822998047,11.971613693237305,8.443912506103516,8.244634628295898,7.445181846618652,7.267382621765137,7.039681911468506,7.688158702850342,the girl will watch the boat .,the girl will watch the boat .,0,5.663745880126953,6.411283493041992,5.634571552276611,5.779511451721191,6.268777847290039,5.951578044891358,1.566171646118164,0.878364086151123,1.2685480117797852,1.5053324699401855,1.6245455741882324,1.3685923576354981,9.695669174194336,10.666241645812988,10.725661277770996,10.4208984375,9.983985900878906,10.298491287231446,10.120786666870117,12.098987579345703,9.977411270141602,10.564876556396484,8.816035270690918,10.315619468688965
the girl will seal the bag .,the girl will seal the bag .,0,5.412712097167969,5.982503414154053,5.467607021331787,5.257225036621094,5.118642330169678,5.447737979888916,1.8172054290771484,1.3071441650390625,1.4355125427246094,2.027618885040283,2.7746810913085938,1.8724324226379394,13.606199264526367,15.445329666137695,12.8397855758667,14.894634246826172,13.286080360412598,14.014405822753906,11.215936660766602,12.808127403259277,11.286734580993652,12.030952453613281,11.74693775177002,11.817737770080566,the girl will drop the bag .,the girl will drop the bag .,0,6.138000965118408,6.500601768493652,6.017914295196533,6.109577655792236,6.150013446807861,6.183221626281738,1.091916561126709,0.7890458106994629,0.8852052688598633,1.1752662658691406,1.7433099746704102,1.1369487762451171,9.326513290405273,10.221793174743652,10.13752269744873,10.622483253479004,9.656752586364746,9.993013000488281,10.14491081237793,11.901487350463867,11.046648025512695,10.654732704162598,11.142450332641602,10.978045845031739
the girl will set the table .,the girl will set the table .,0,4.153298377990723,4.860076427459717,4.595991611480713,4.440987586975098,4.85008430480957,4.580087661743164,3.0766191482543945,2.4295711517333984,2.3071279525756836,2.8438563346862793,3.043239116668701,2.7400827407836914,10.102378845214844,9.548514366149902,9.626870155334473,9.57651138305664,9.996603965759277,9.770175743103028,8.239266395568848,8.368048667907715,8.77831745147705,7.236426830291748,12.504117012023926,9.025235271453857,the girl will tap the table .,the girl will tap the table .,0,5.724409580230713,5.909799098968506,5.784372806549072,5.848109245300293,5.815072059631348,5.8163525581359865,1.5055079460144043,1.3798484802246094,1.1187467575073242,1.436734676361084,2.078251361846924,1.5038178443908692,14.384300231933594,12.284996032714844,13.23422622680664,13.863553047180176,14.587800979614258,13.670975303649902,11.429961204528809,10.892253875732422,10.953865051269531,10.719863891601562,11.510281562805176,11.1012451171875
the girl will shorten the pants .,the girl will shorten the pants .,0,3.2731387615203857,4.055478096008301,4.646397590637207,3.6467249393463135,3.773653745651245,3.8790786266326904,3.9567787647247314,3.2341694831848145,2.2567219734191895,3.6381189823150635,4.119669675827026,3.441091775894165,14.935145378112793,15.167169570922852,14.771772384643555,16.140155792236328,15.131348609924316,15.229118347167969,15.996615409851074,16.40901756286621,17.628599166870117,17.997068405151367,14.934568405151367,16.593173789978028,the girl will measure the pants .,the girl will measure the pants .,0,5.908420085906982,6.275681972503662,5.28659725189209,6.057880401611328,5.563059329986572,5.818327808380127,1.3214974403381348,1.0139656066894531,1.6165223121643066,1.2269635200500488,2.330264091491699,1.5018425941467286,13.453359603881836,12.841753005981445,16.173635482788086,14.566568374633789,14.269076347351074,14.260878562927246,17.097808837890625,15.604211807250977,17.440677642822266,17.47106170654297,16.440610885620117,16.81087417602539
the girl will shut the gate .,the girl will shut the gate .,0,2.8930740356445312,3.565991163253784,3.34916615486145,1.7384284734725952,2.197805166244507,2.7488929986953736,4.336843490600586,3.723656415939331,3.5539534091949463,5.546415448188782,5.695518255233765,4.571277403831482,12.942448616027832,12.177911758422852,13.052435874938965,13.388731002807617,13.080545425415039,12.92841453552246,8.898673057556152,10.619346618652344,9.728489875793457,9.218611717224121,9.481060028076172,9.58923625946045,the girl will kick the gate .,the girl will kick the gate .,0,6.001002788543701,6.145753860473633,5.758113384246826,6.053112506866455,5.7365217208862305,5.9389008522033695,1.228914737701416,1.1438937187194824,1.1450061798095703,1.2317314147949219,2.156801700592041,1.3812695503234864,12.299445152282715,11.177375793457031,11.652639389038086,12.17892837524414,11.686745643615723,11.79902687072754,10.368680953979492,10.895392417907715,10.240948677062988,10.320290565490723,10.365342140197754,10.438130950927734
the girl will sing the song .,the girl will sing the song .,0,6.079163551330566,6.611525535583496,6.08963680267334,6.149199962615967,6.25461483001709,6.236828136444092,1.1507539749145508,0.6781220436096191,0.8134827613830566,1.1356439590454102,1.6387085914611816,1.0833422660827636,9.601197242736816,8.966631889343262,8.918288230895996,9.711960792541504,8.533345222473145,9.146284675598144,3.976630926132202,3.353909969329834,3.0387933254241943,3.5948870182037354,4.176112174987793,3.6280666828155517,the girl will enjoy the song .,the girl will enjoy the song .,0,5.8319315910339355,6.8662848472595215,6.0664567947387695,6.021879196166992,6.205915451049805,6.198493576049804,1.3979859352111816,0.42336273193359375,0.836662769317627,1.2629647254943848,1.6874079704284668,1.1216768264770507,9.029641151428223,9.635307312011719,9.512360572814941,9.182735443115234,9.337230682373047,9.339455032348633,9.066043853759766,9.048276901245117,8.736124038696289,8.533448219299316,7.634692192077637,8.603717041015624
